Job_ID,Titre,Societe,Description,Skills,Categories,Annees_Experience,Niveau_Experience,Education,Salaire,Lieu,Type_Contrat,Mode_Travail,Date_Publication,Date_Relative,Expire,Source,Lien
100318,SAP Consultant,POULINA GROUP,POULINA GROUP recrute un(e) SAP Consultant. Le/La candidat(e) idéal(e) maîtrise SAP FI | ABAP | SAP HANA et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· SAP FI | · ABAP | · SAP HANA | · SAP MM | · SAP SD,informatique / télécoms,2-4 an,Senior,,1200 - 1400 TND,"La Soukra, Ariana",CDI | CDD,Télétravail complet,2026-02-23,23 février 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100318/sap-consultant/
100319,Content Writer,CARTHAGO CERAMICS,CARTHAGO CERAMICS recrute un(e) Content Writer. Le/La candidat(e) idéal(e) maîtrise English | Copywriting | SEO et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· English | · Copywriting | · SEO | · WordPress | · French,communication / publicité / média,2-4 an,Senior Management,,2500 - 4000 TND,Sfax,CDI,Hybrid,2026-01-30,30 janvier 2026,Non,Keejob,https://www.keejob.com/offres-emploi/100319/content-writer/
100320,Financial Analyst,TELNET HOLDING,TELNET HOLDING recrute un(e) Financial Analyst. Le/La candidat(e) idéal(e) maîtrise IFRS | Financial Modeling | Budgeting et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· IFRS | · Financial Modeling | · Budgeting | · Excel | · Forecasting,banque / finance / assurances,1 an d'exp,Manager,,4000 - 5000 TND,Monastir,CDI,Teletravail,2026-02-06,6 février 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100320/financial-analyst/
100321,Legal Counsel,MICROSOFT TUNISIA,MICROSOFT TUNISIA recrute un(e) Legal Counsel. Le/La candidat(e) idéal(e) maîtrise Contract Law | Corporate Law | Compliance et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Contract Law | · Corporate Law | · Compliance | · Litigation | · Legal Research,juridique / droit,3 - 7 Yrs of Exp,Junior,,1000 - 1500 TND,Sfax,SIVP,Télétravail complet,2026-02-28,28 février 2026,No,Keejob,https://www.keejob.com/offres-emploi/100321/legal-counsel/
100322,HR Manager,SAMSUNG TUNISIA,SAMSUNG TUNISIA recrute un(e) HR Manager. Le/La candidat(e) idéal(e) maîtrise HRIS | Performance Management | Labor Law et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· HRIS | · Performance Management | · Labor Law | · Recruitment | · Payroll,recrutement / ressources humaines,2 ans d'exp,Entry Level,,1500 - 2500 TND,La Manouba,Stage,Hybrid,2026-01-24,24 janvier 2026,Non,Keejob,https://www.keejob.com/offres-emploi/100322/hr-manager/
100323,Call Center Agent,ORANGE TUNISIE,ORANGE TUNISIE recrute un(e) Call Center Agent. Le/La candidat(e) idéal(e) maîtrise CRM | Communication | English et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· CRM | · Communication | · English | · Customer Care | · French,call center / télévente,2 ans d'exp,Senior,,1100 - 1400 TND,La Manouba,CDI,Télétravail complet,2026-02-25,25 février 2026,Yes,Wuzzuf,https://wuzzuf.net/jobs/p/100323/call-center-agent/
100324,QA Engineer,DELPHI TECHNOLOGIES,DELPHI TECHNOLOGIES recrute un(e) QA Engineer. Le/La candidat(e) idéal(e) maîtrise Agile Testing | Test Automation | JIRA et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Agile Testing | · Test Automation | · JIRA | · JUnit | · Selenium,informatique / télécoms,3 - 7 Yrs of Exp,Experienced,,4000 - 5000 TND,"Hammam Sousse, Sousse",CDI | CDD,Présentiel,2026-02-02,2 février 2026,Non,Tunijobs,https://www.tunijobs.com/job/100324/qa-engineer/
100325,Mechanical Engineer,VERMEG,VERMEG recrute un(e) Mechanical Engineer. Le/La candidat(e) idéal(e) maîtrise FEA | SolidWorks | AutoCAD et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· FEA | · SolidWorks | · AutoCAD | · Thermodynamics | · Manufacturing,industrie / production / maintenance,5+ Yrs of Exp,Junior,,1100 - 1400 TND,Ariana,SIVP,Sur site,2026-02-25,25 février 2026,No,TunisieTravail,https://www.tunisietravail.net/offre/100325/mechanical-engineer/
100326,Marketing Manager,TELNET HOLDING,TELNET HOLDING recrute un(e) Marketing Manager. Le/La candidat(e) idéal(e) maîtrise Brand Management | SEO | CRM et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Brand Management | · SEO | · CRM | · Google Ads | · Digital Marketing,communication / publicité / média,1 - 3 Yrs of Exp,Manager,,1200 - 1400 TND,Monastir,CDD | SIVP,Teletravail,2026-01-25,25 janvier 2026,Non,Wuzzuf,https://wuzzuf.net/jobs/p/100326/marketing-manager/
100327,Database Administrator,PROXYM GROUP,PROXYM GROUP recrute un(e) Database Administrator. Le/La candidat(e) idéal(e) maîtrise PostgreSQL | MySQL | Oracle et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· PostgreSQL | · MySQL | · Oracle | · Backup & Recovery | · SQL Server,informatique / télécoms,2 ans d'exp,Senior,,1000 - 1300 TND,"Hammam Sousse, Sousse",CDD | SIVP,Remote,2026-03-14,14 mars 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100327/database-administrator/
100328,Data Scientist,COFICAB,COFICAB recrute un(e) Data Scientist. Le/La candidat(e) idéal(e) maîtrise Scikit-learn | Statistics | Python et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Scikit-learn | · Statistics | · Python | · SQL | · Machine Learning,informatique / télécoms,1 - 3 Yrs of Exp,Senior Management,,1000 - 1500 TND,"La Soukra, Ariana",SIVP,Remote,2026-02-20,20 février 2026,Non,TunisieTravail,https://www.tunisietravail.net/offre/100328/data-scientist/
100329,Social Media Manager,SOFRECOM,SOFRECOM recrute un(e) Social Media Manager. Le/La candidat(e) idéal(e) maîtrise Social Media | Meta Ads | Content Creation et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Social Media | · Meta Ads | · Content Creation | · Canva | · Analytics,communication / publicité / média,2-4 an,Senior Management,,1000 - 1300 TND,"Lac 2, Tunis",CDI | SIVP,Remote,2026-01-27,27 janvier 2026,No,Tunijobs,https://www.tunijobs.com/job/100329/social-media-manager/
100330,Data Scientist,BANK ABC,BANK ABC recrute un(e) Data Scientist. Le/La candidat(e) idéal(e) maîtrise Pandas | Machine Learning | SQL et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Pandas | · Machine Learning | · SQL | · Python | · Scikit-learn,informatique / télécoms,1 - 3 Yrs of Exp,Manager,,1100 - 1400 TND,Ariana,SIVP,Remote,2026-02-12,12 février 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100330/data-scientist/
100331,Marketing Manager,SOPRA HR SOFTWARE,SOPRA HR SOFTWARE recrute un(e) Marketing Manager. Le/La candidat(e) idéal(e) maîtrise SEO | CRM | Brand Management et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· SEO | · CRM | · Brand Management | · Digital Marketing | · Google Ads,communication / publicité / média,7+ Yrs of Exp,Entry Level,,4000 - 5000 TND,Sousse,CDI | SIVP,Teletravail,2026-02-28,28 février 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100331/marketing-manager/
100332,Network Engineer,INTILAAQ,INTILAAQ recrute un(e) Network Engineer. Le/La candidat(e) idéal(e) maîtrise Cisco | TCP/IP | CCNA et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Cisco | · TCP/IP | · CCNA | · Routing | · VPN,informatique / télécoms,2-4 an,Manager,,4000 - 5000 TND,Tunis,CDD,Remote,2026-03-11,11 mars 2026,No,Tunijobs,https://www.tunijobs.com/job/100332/network-engineer/
100333,Cloud Architect,PROXYM GROUP,PROXYM GROUP recrute un(e) Cloud Architect. Le/La candidat(e) idéal(e) maîtrise Microservices | Kubernetes | GCP et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Microservices | · Kubernetes | · GCP | · Azure | · Terraform,informatique / télécoms,1 an d'exp,Sans exp,,1000 - 1300 TND,"Lac 2, Tunis",CDD,Sur site,2026-02-16,16 février 2026,Non,TunisieTravail,https://www.tunisietravail.net/offre/100333/cloud-architect/
100334,QA Engineer,SATORIPHAN GROUP,SATORIPHAN GROUP recrute un(e) QA Engineer. Le/La candidat(e) idéal(e) maîtrise Selenium | JIRA | Test Automation et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Selenium | · JIRA | · Test Automation | · JUnit | · Agile Testing,informatique / télécoms,1 - 3 Yrs of Exp,Experienced,,800 - 1100 TND,Nabeul,CDI,Hybrid,2026-02-28,28 février 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100334/qa-engineer/
100335,Call Center Agent,ORANGE TUNISIE,ORANGE TUNISIE recrute un(e) Call Center Agent. Le/La candidat(e) idéal(e) maîtrise Communication | French | CRM et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Communication | · French | · CRM | · English | · Customer Care,call center / télévente,60 ans d'exp,Senior,,2500 - 4000 TND,"Oued Ellil, La Manouba",SIVP,Remote,2026-02-02,2 février 2026,Yes,Tunijobs,https://www.tunijobs.com/job/100335/call-center-agent/
100336,Mobile Developer,PROXYM GROUP,PROXYM GROUP recrute un(e) Mobile Developer. Le/La candidat(e) idéal(e) maîtrise React Native | Swift | Kotlin et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· React Native | · Swift | · Kotlin | · Android | · iOS,informatique / télécoms,2-4 an,Experienced,,1200 - 1400 TND,La Manouba,SIVP,Hybride,2026-03-18,18 mars 2026,No,Keejob,https://www.keejob.com/offres-emploi/100336/mobile-developer/
100337,AI Engineer,CARTHAGO CERAMICS,CARTHAGO CERAMICS recrute un(e) AI Engineer. Le/La candidat(e) idéal(e) maîtrise Hugging Face | LLMs | Computer Vision et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Hugging Face | · LLMs | · Computer Vision | · NLP | · TensorFlow,informatique / télécoms,2-4 an,Manager,,800 - 1100 TND,Sousse,CDD | SIVP,Teletravail,2026-02-25,25 février 2026,Yes,Tunijobs,https://www.tunijobs.com/job/100337/ai-engineer/
100338,QA Engineer,AIRBUS TUNISIA,AIRBUS TUNISIA recrute un(e) QA Engineer. Le/La candidat(e) idéal(e) maîtrise Selenium | JUnit | Agile Testing et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Selenium | · JUnit | · Agile Testing | · JIRA | · Test Automation,informatique / télécoms,60 ans d'exp,Junior,,800 - 1100 TND,Nabeul,CDI | SIVP,Télétravail complet,2026-03-19,19 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/100338/qa-engineer/
100339,Business Intelligence Analyst,ESPRIT SCHOOL,ESPRIT SCHOOL recrute un(e) Business Intelligence Analyst. Le/La candidat(e) idéal(e) maîtrise Tableau | SQL | Power BI et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Tableau | · SQL | · Power BI | · DAX | · Financial Reporting,banque / finance / assurances,3 - 7 Yrs of Exp,Entry Level,,4000 - 5000 TND,"Hammam Sousse, Sousse",CDD,Teletravail,2026-03-09,9 mars 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100339/business-intelligence-analyst/
100340,Frontend Developer,BANK ABC,BANK ABC recrute un(e) Frontend Developer. Le/La candidat(e) idéal(e) maîtrise React.js | HTML | JavaScript et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· React.js | · HTML | · JavaScript | · Vue.js | · CSS,informatique / télécoms,60 ans d'exp,Manager,,1000 - 1500 TND,"Oued Ellil, La Manouba",CDI | SIVP,Remote,2026-02-16,16 février 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100340/frontend-developer/
100341,Social Media Manager,SAFRAN,SAFRAN recrute un(e) Social Media Manager. Le/La candidat(e) idéal(e) maîtrise Canva | Analytics | Content Creation et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Canva | · Analytics | · Content Creation | · Meta Ads | · Social Media,communication / publicité / média,1 - 3 Yrs of Exp,Experienced,,2500 - 4000 TND,Ben Arous,CDD,Hybrid,2026-02-23,23 février 2026,Non,Keejob,https://www.keejob.com/offres-emploi/100341/social-media-manager/
100342,Data Scientist,APTIV,APTIV recrute un(e) Data Scientist. Le/La candidat(e) idéal(e) maîtrise Scikit-learn | Machine Learning | TensorFlow et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Scikit-learn | · Machine Learning | · TensorFlow | · Statistics | · Pandas,informatique / télécoms,60 ans d'exp,Senior Management,,1100 - 1400 TND,Tunis,Stage,Remote,2026-02-07,7 février 2026,No,Keejob,https://www.keejob.com/offres-emploi/100342/data-scientist/
100343,Call Center Agent,TUNISIE TELECOM,TUNISIE TELECOM recrute un(e) Call Center Agent. Le/La candidat(e) idéal(e) maîtrise Customer Care | English | Communication et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Customer Care | · English | · Communication | · French | · CRM,call center / télévente,2-4 an,Sans exp,,2500 - 4000 TND,Ariana,SIVP,Sur site,2026-03-08,8 mars 2026,No,Tunijobs,https://www.tunijobs.com/job/100343/call-center-agent/
100344,Database Administrator,APTIV,APTIV recrute un(e) Database Administrator. Le/La candidat(e) idéal(e) maîtrise Backup & Recovery | PostgreSQL | MySQL et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Backup & Recovery | · PostgreSQL | · MySQL | · SQL Server | · Oracle,informatique / télécoms,2 ans d'exp,Manager,,1000 - 1500 TND,Ben Arous,CDI,Hybride,2026-01-28,28 janvier 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100344/database-administrator/
100345,Technical Support Engineer,VALEO TUNISIA,VALEO TUNISIA recrute un(e) Technical Support Engineer. Le/La candidat(e) idéal(e) maîtrise ITIL | Networking | Technical Support et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· ITIL | · Networking | · Technical Support | · Troubleshooting | · Windows,informatique / télécoms,1 an d'exp,Manager,,1000 - 1300 TND,Ben Arous,SIVP,Teletravail,2026-03-20,20 mars 2026,Yes,Wuzzuf,https://wuzzuf.net/jobs/p/100345/technical-support-engineer/
100346,Civil Engineer,AIRBUS TUNISIA,AIRBUS TUNISIA recrute un(e) Civil Engineer. Le/La candidat(e) idéal(e) maîtrise AutoCAD | BIM | Construction et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· AutoCAD | · BIM | · Construction | · Revit | · Project Management,bâtiment / travaux publics / architecture,5+ Yrs of Exp,Sans exp,,1100 - 1400 TND,Monastir,SIVP,Remote,2026-03-10,10 mars 2026,Yes,Tunijobs,https://www.tunijobs.com/job/100346/civil-engineer/
100347,Software Developer,IBM TUNISIA,IBM TUNISIA recrute un(e) Software Developer. Le/La candidat(e) idéal(e) maîtrise Java | Python | REST API et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Java | · Python | · REST API | · Agile | · C++,informatique / télécoms,60 ans d'exp,Manager,,1200 - 1400 TND,Ben Arous,Stage,Remote,2026-02-17,17 février 2026,Non,Keejob,https://www.keejob.com/offres-emploi/100347/software-developer/
100348,Cybersecurity Engineer,COFICAB,COFICAB recrute un(e) Cybersecurity Engineer. Le/La candidat(e) idéal(e) maîtrise Penetration Testing | Network Security | ISO 27001 et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Penetration Testing | · Network Security | · ISO 27001 | · SIEM | · Firewall,informatique / télécoms,2 ans d'exp,Directeur,,4000 - 5000 TND,Nabeul,CDD | SIVP,Hybrid,2026-02-22,22 février 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100348/cybersecurity-engineer/
